"{""max_tokens"": 8192, ""max_workers"": 4, ""measure_performance"": false, ""models"": [""openai/gpt-5.5-pro"", ""anthropic/claude-opus-4.7"", ""moonshotai/kimi-k2.6""], ""questions_csv"": ""Questions/questions_pie.csv"", ""runs_per_question"": 5, ""use_redis_cache"": true}"
NegationCount,ExpectedAnswer,Question,model,run_index,max_tokens,reasoning_tokens,answer,matches_expected,raw_response,response_source
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,2,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,3,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,4,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,5,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,1,8192,0,,Inadmissible,Warm,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,2,8192,0,,Inadmissible,Warm,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,3,8192,0,,Inadmissible,Warm,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,4,8192,0,,Inadmissible,Warm,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,5,8192,0,,Inadmissible,Warm,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,1,8192,684,,Inadmissible,cold,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,2,8192,363,,Inadmissible, Cold,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,3,8192,358,,Inadmissible, Cold,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,4,8192,422,,Inadmissible, Cold,live
9,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,5,8192,926,,Inadmissible, Cold,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,1,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,2,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,3,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,4,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,5,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,1,8192,0,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,2,8192,0,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,3,8192,0,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,4,8192,0,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,5,8192,0,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,1,8192,351,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,2,8192,1845,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,3,8192,754,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,4,8192,620,,Inadmissible,Warm,live
10,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,5,8192,221,,Inadmissible,warm,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,1,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,2,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,3,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,4,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,5,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,1,8192,0,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,2,8192,0,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,3,8192,0,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,4,8192,0,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,5,8192,0,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,1,8192,629,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,2,8192,469,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,3,8192,638,,Inadmissible,Cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,4,8192,345,,Inadmissible,cold,live
11,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,5,8192,745,,Inadmissible,cold,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,1,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,2,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,3,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,4,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,5,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,1,8192,0,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,2,8192,0,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,3,8192,0,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,4,8192,0,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",anthropic/claude-opus-4.7,5,8192,0,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,1,8192,910,,Inadmissible,,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,2,8192,424,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,3,8192,485,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,4,8192,683,,Inadmissible,Warm,live
12,warm,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",moonshotai/kimi-k2.6,5,8192,643,,Inadmissible, Warm,live
13,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,1,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
13,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,2,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
13,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,3,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
13,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,4,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
13,cold,"A pie can be either warm or cold. You are given a pie, and you feel that it is not not not not not not not not not not not not not warm. Is it warm or cold? Answer with exactly one word.",openai/gpt-5.5-pro,5,,,,Inadmissible,Skipped after earlier HTTP 402 Payment Required.,payment_required_skip
